"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
393,"1","спасибо, теперь она закрывается ","2025-05-11T09:57:17.620592Z",3906789,6.786,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T09:57:17.620592Z","","","","",""
394,"1","спасибо ","2025-05-11T09:57:23.309735Z",3906906,3.379,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:57:23.309735Z","","","","",""
395,"1","Можно было и сразу заявку выполнить. Не забываете что по периметру несколько контейнеров для пакетов. Пакеты кончаются быстро, значит хозяева убирают за собаками. ","2025-05-11T09:57:35.833475Z",3906922,8.336,3,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:57:35.833475Z","","","","",""
396,"1","Спасибо большое за оперативность,мир и процветание вашей компании Самолет!","2025-05-11T09:57:49.691739Z",3906976,6.555,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:57:49.691739Z","","","","",""
397,"1","Выше похвал.. ","2025-05-11T09:57:58.431767Z",3907117,6.184,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:57:58.432777Z","","","","",""
398,"1","Спасибо ","2025-05-11T09:58:04.908786Z",3907127,3.391,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:58:04.908786Z","","","","",""
399,"1","Спасибо за оперативность! ","2025-05-11T09:58:29.981713Z",3907130,13.575,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:58:29.981713Z","","","","",""
400,"1","Благодарю за оперативность.","2025-05-11T09:58:37.605520Z",3907258,3.5,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:58:37.605520Z","","","","",""
401,"1","Спасибо..","2025-05-11T09:58:42.475538Z",3907305,2.578,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:58:42.475538Z","","","","",""
402,"1","спасибо","2025-05-11T09:59:06.870736Z",3907354,20.001,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:59:06.870736Z","","","","",""
403,"1","спасибо","2025-05-11T09:59:17.255476Z",3907357,2.829,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:59:17.255476Z","","","","",""
404,"1","очень вежливая и грамотная сотрудница, побольше бы таких!","2025-05-11T10:00:02.811905Z",3907364,4.458,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T10:00:02.811905Z","","","","",""
405,"1","спасибо. прошу загружать квитанции в личный кабинет без дополнительных запросов.","2025-05-11T10:00:13.537266Z",3907480,7.835,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T10:00:13.537266Z","","","","",""
406,"1","все прекрасно","2025-05-11T10:00:18.545439Z",3907589,2.674,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:00:18.545439Z","","","","",""
407,"1","спасибо! ","2025-05-11T10:00:23.331736Z",3907664,2.583,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:00:23.331736Z","","","","",""
408,"1","спасибо","2025-05-11T10:00:29.695208Z",3907669,3.521,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:00:29.695208Z","","","","",""
409,"1","все быстро и качественно, большое спасибо!","2025-05-11T10:00:36.488942Z",3907672,3.355,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-11T10:00:36.488942Z","","","","",""
410,"1","Спасибо ","2025-05-11T10:01:02.361440Z",3907737,11.697,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:01:02.361440Z","","","","",""
411,"1","Консультация была проведена профессионально. Спасибо за разъяснения и рекомендации","2025-05-11T10:01:12.054224Z",3907792,3.864,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T10:01:12.054224Z","","","","",""
412,"1","Спасибо большое, что починили дверь. Зашла без проблем. Дверь работает отлично. ","2025-05-11T10:01:18.446780Z",3907928,4.26,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T10:01:18.446780Z","","","","",""
413,"1","Спасибо за оперативность. ","2025-05-11T10:01:23.112752Z",3907943,2.75,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T10:01:23.112752Z","","","","",""
414,"1","Спасибо!","2025-05-11T10:01:29.723356Z",3907973,3.086,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:01:29.723356Z","","","","",""
415,"1","Огромное спасибо ","2025-05-11T10:01:43.524278Z",3908000,4.073,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:01:43.524278Z","","","","",""
416,"1","Спасибо за работу","2025-05-11T10:01:50.756501Z",3908011,2.668,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:01:50.756501Z","","","","",""
417,"1","Быстро","2025-05-11T10:01:55.769087Z",3908377,2.504,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T10:01:55.769087Z","","","","",""
418,"1","Спасибо за быстрое решение вопроса. Лояльность мастера с подбором времени","2025-05-11T10:02:07.025889Z",3908429,6.983,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T10:02:07.025889Z","","","","",""
419,"1","спасибо за обратную связь,надеюсь в приложении информация обновиться,что оплата прошла.


","2025-05-11T10:02:24.383999Z",3908490,14.009,4,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T10:02:24.383999Z","","","","",""
420,"1","спасибо","2025-05-11T10:02:37.657714Z",3908568,3.433,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:02:37.657714Z","","","","",""
421,"1","спасибо за четкость и быстроту!","2025-05-11T10:02:48.139693Z",3908579,4.761,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T10:02:48.139693Z","","","","",""
422,"1","Консультация и настройка прибора выполнена очень быстро, качественно и профессионально, спасибо! ","2025-05-11T10:02:55.652733Z",3908590,4.939,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T10:02:55.652733Z","","","","",""
423,"1","Спасибо","2025-05-11T10:03:07.513255Z",3908733,8.955,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:03:07.513255Z","","","","",""
424,"1","мастер выполнил работу быстро и чисто, все отлично","2025-05-11T10:03:32.949540Z",3908772,4.35,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T10:03:32.949540Z","","","","",""
425,"1","Самая лучшая УК . Спасибо большое за помощь. За быструю работу и мгновенную выполнения!!!!","2025-05-11T10:03:46.021190Z",3908843,6.751,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T10:03:46.021190Z","","","","",""
426,"1","спасибо","2025-05-11T10:03:52.400669Z",3908847,3.317,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:03:52.400669Z","","","","",""
427,"1","Очень быстро👍","2025-05-11T10:03:57.760832Z",3908929,2.906,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T10:03:57.760832Z","","","","",""
428,"1","быстро","2025-05-11T10:04:02.982354Z",3909050,2.782,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T10:04:02.982354Z","","","","",""
429,"1","спасибо за оперативный ответ😊👍","2025-05-11T10:04:11.993566Z",3909086,3.27,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T10:04:11.993566Z","","","","",""
430,"1","Спасибо! ","2025-05-11T10:04:35.779873Z",3909115,17.168,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T10:04:35.779873Z","","","","",""
431,"1","очень удобно получать электронную квитанцию.  Давно пора. ","2025-05-11T10:05:26.232992Z",3909146,4.373,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T10:05:26.232992Z","","","","",""
432,"1","Оперативно выполнили заявку. Спасибо","2025-05-11T10:05:38.847701Z",3909271,6.062,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T10:05:38.847701Z","","","","",""
433,"1","спасибо специалисту. ","2025-05-11T10:05:52.693752Z",3909398,7.386,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T10:05:52.693752Z","","","","",""
434,"1","Жалко, что заранее не предупреждаете, что есть тех проблемы сейчас, как нам узнать - в новости можно написать такое. И нет такого раздела про формирование квитанций в заявках в УК, не сразу поняла, где написать ","2025-05-11T10:06:25.496684Z",3909430,11.893,4,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T10:06:25.496684Z","","","","",""
