id	rating	comment	Нравится скорость отработки заявок	Нравится качество выполнения заявки	Нравится качество работы сотрудников	Понравилось выполнение заявки	Вопрос решен
3951118	5	Спасибо!	0	0	0	1	0
3951124	5	спасибо за оперативность 	1	0	0	1	0
3951189	5	Шикарный специалист. Спасибо за отличную работу и скорость	1	0	1	1	0
3951201	5	Ребята молодцы!	0	0	0	0	0
3951216	5	Спасибо за обратную связь!	0	0	0	1	0
3951479	5	оперативно	1	0	0	0	0
			0	0	0	0	0
3951913	5	спасибо! оперативно ??	1	0	0	1	0
3951966	5	Спасибо за оперативность! 	1	0	0	1	0
3951997	5	Спасибо!	0	0	0	1	0
3952001	5	Оперативно	1	0	0	0	0
3952062	5	Оперативно и качественно 	1	1	0	0	0
3952122	5	Спасибо за оперативность 	1	0	0	1	0
3952142	5	Остановили течь, дали рекомендации что делать дальше. Большое спасибо! 	0	0	0	1	0
3952250	5	оперативно и вежливо. такого нет в москве	1	0	0	0	0
3952299	5	спасибо 	0	0	0	1	0
3952354	5	Спасибо за оперативность. Но я так и не поняла. Почему редукторы нам поставили плохие, когда всем меняли?	1	0	0	1	0
3952439	5	Спасибо большое. Сантехник быстро устранил засор. 	1	0	0	1	0
3952649	5	Огромное спасибо за оперативность ??	1	0	0	1	0
3952663	5	Огромное спасибо за оперативность ??	1	0	0	1	0
3952848	5	приехали быстро , всё сделали чётко. благодарю 	1	0	0	0	0
3953130	5	вода стала теплее	0	0	0	0	0
3953192	5	Спасибо большое мастеру, все быстро  сделал 	1	0	1	1	0
3953263	5	Спасибо за быструю и качественную работу.	0	0	0	1	0
3953284	5	Спасибо за оперативность !!!	1	0	0	1	0
3953366	5	Всё подробно показали и объяснили, спасибо!)	0	0	0	1	0
3953593	5	Спасибо!	0	0	0	1	0
3953612	5	Спасибо за оперативность ??	1	0	0	1	0
3953627	5	оперативно 	1	0	0	0	0
3953752	5	Спасибо за разъяснения!	0	0	0	1	0
3953818	5	Сантехник объяснил причину проблемы, что для хорошего напора воды нужно менять на смеситель с 40 картриджем, теперь понятно! Спасибо! 	0	0	0	1	0
3953824	5	Быстро четко 	1	0	0	0	0
3953899	5	 ??????	0	0	0	0	0
3954054	5	Огромное спасибо за оперативность!	1	0	0	1	0
3954096	5	Спасибо!	0	0	0	1	0
3954547	5	спасибо!	0	0	0	1	0
3954582	5	Отличный мастер, решил профессионально вопрос. Большое спасибо!!!	0	0	1	1	0
3954839	5	спасибо вам большое, консультанты помогли с решением проблем, объяснили все очень доступно! спасибо вам огромное ??	0	0	0	1	0
			0	0	0	0	0
			0	0	0	0	0
			0	0	0	0	0
			0	0	0	0	0
3751364	5	спасибо большое! теперь не скрипят 	0	0	0	1	0
3766183	5	спасибо	0	0	0	1	0
3770102	5	Спасибо!	0	0	0	1	0
3773834	1	Норм	0	0	0	0	0
3791959	5	спасибо. все прошло очень хорошо	0	1	0	1	0
3797804	5	Спасибо, пришли все поменяли за 10 минут 	0	0	0	1	0
3799741	5	Все очень оперативно 	1	0	0	0	0
3802024	5	Огромное спасибо.	0	0	0	1	0
3805876	5	Все отлично! Спасибо.	0	1	0	1	0
3812092	5	Хороший мастер	0	0	1	0	0
3815412	5	Спасибо за оперативность! 	1	0	0	1	0
			0	0	0	0	0
			0	0	0	0	0
			0	0	0	0	0
3829748	5	Благодарю ребят.	0	0	0	0	0
3831509	5	Спасибо большое 	0	0	0	1	0
3831883	5	спасибо	0	0	0	1	0
3832952	5	Спасибо!	0	0	0	1	0
3834081	5	Проблема решена, ручки на окна поставили.	0	0	0	0	0
"Спасибо за обратную связь!"""			0	0	0	0	0
3835748	5	Благодарю за проделанную работу! 	0	0	0	0	0
3835874	5	надеюсь и причину устранили, а то после первого дождя будет тоже самое..	0	0	0	0	0
3839647	5	Спасибо, всё чётко.	0	0	0	1	0
3840353	5	Благодарю 	0	0	0	0	0
3841026	5	Спасибо Сергей ! ))))	0	0	0	1	0
3842440	5	Михаил отличный мастер своего дела. Сделал быстро, чисто, дал рекомендации)	1	0	1	0	0
3842790	5	хоть что то сделали ????	0	0	0	0	0
3843760	5	спасибо)	0	0	0	1	0
3844645	5	профессионально, быстро. очень приятный мастер	1	0	1	0	0
3846820	5	спасибо! 	0	0	0	1	0
3846831	5	Спасибо, вопрос решили, всё стало нормально 	0	0	0	1	1
3848236	5	Татьяна Владимировна большое вам спасибо!!!! 	0	0	0	1	0
3850021	5	спасибо! 	0	0	0	1	0
3850118	1	спасибо за  быстрый ответ! 	0	0	0	1	0
			0	0	0	0	0
			0	0	0	0	0
			0	0	0	0	0
3860248	5	Среагировали быстро, благодарю 	1	0	0	0	0
3860900	5	Спасибо за оперативность!	1	0	0	1	0
3861485	1	Кнопки все вываливаются	0	0	0	0	0
3862448	5	Отличный мастер!	0	0	1	0	0
3862765	1	БУДЕМ ВЕРИТЬ,ЧТО ДЕЙСТВИТЕЛЬНО ТРАВИЛИ	0	0	0	0	0
3863351	5	Спасибо! По крайней мере, по ночам пока шума не слышно.	0	0	0	1	0
3863609	5	Быстро 	1	0	0	0	0
3866829	5	Спасибо за своевременное выполнение заявки...	0	0	0	1	0
3866867	5	все сделали быстро. спасибо 	1	0	0	1	0
3868883	5	всё отлично ??	0	1	0	1	0
4237692	5	быстро прислали код.	1	0	0	0	0
"единственное что смущает  коды легкие слишком."""			0	0	0	0	0
4237536	5	благодарю	0	0	0	0	0
4237302	5	спасибо! быстро и оперативно закрепили светильник. ??	1	0	0	1	0
4237239	5	все быстро решили. спасибо	1	0	0	1	1
4237178	5	спасибо!	0	0	0	1	0
4237163	5	оперативное решение вопроса,спасибо	1	0	0	1	0
4237053	5	благодарю за оперативное предоставление информации!	1	0	0	0	0
4236894	5	всё прекрасно и оперативно, но акт хотелось бы получить	1	0	0	0	0
4236872	5	все отлично, большое спасибо!	0	1	0	1	0
4236740	5	спасибо за оперативность! супер!	1	0	0	1	0
4236706	5	спасибо	0	0	0	1	0
4236688	5	быстро, качественно	1	1	0	0	0
4236610	5	оперативно!	1	0	0	0	0
4236551	5	спасибо за быстрый ответ. все понятно объяснили	0	0	0	1	0
4236530	5	молниеносно)	0	0	0	0	0
4236529	5	??????	0	0	0	0	0
4236487	5	спасибо за оперативность !!	1	0	0	1	0
4236469	5	большое спасибо за оперативный ответ	0	0	0	1	0
4236406	5	все отлично! сантехник оперативно пришел, при мне все устранил! видно, что спец в своем деле!	1	1	0	1	0
4236382	5	оперативно, профессионально. все устранено!!! спасибо!	1	0	0	1	0
4236262	5	большое спасибо! очень оперативно!	1	0	0	1	0
4236102	5	мастер молодец ??	0	0	1	0	0
4236053	5	большое спасибо!!!!	0	0	0	1	0
4235894	5	специалист вышел на связь по заявке достаточно быстро. консультация уже не требовалась. муж справился с задачей самостоятельно .	1	0	1	0	0
4235790	5	добросовестный мастер виктор	0	0	1	0	0
4235724	5	спасибо за консультацию	0	0	0	1	0
4235621	5	спасибо большое!	0	0	0	1	0
